,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
4570,104,1,2,4,106,47,Bauxite ore is mined so it can be processed into what metal?,Aluminum,5.423,W,52.752,3.043,0.551,5.427,13.027,608.1277964,3.003266153,7.136076923,1
4571,104,1,2,4,107,906,Who beat Robert Scott by a month in his expedition to the South Pole? ,Roald Amundsen ,19.053,S,68.848,1.979,0.545,13.07,16.112,608.1277964,1.416724503,7.136076923,NA
4572,104,1,2,4,108,733,What was the first CD pressed for commerical release in the U.S.?,Bruce Springsteen's Born in the USA ,15.167,S,86.448,3.266,0.544,9.303,13.622,608.1277964,2.529532905,7.136076923,NA
4573,104,1,2,4,109,13,A causeway lined with hundreds of sphinxes once connected Karnak to what other great Egyptian temple?,Luxor,14.405,S,102.661,6.414,0.54,0.34,7.805,608.1277964,1.617160254,7.136076923,NA
4574,104,1,2,4,110,739,What was the first song ever performed in outer space? ,Happy Birthday,17.615,W,112.155,2.144,0.547,17.62,24.326,608.1277964,2.479075321,7.136076923,1
4575,104,1,2,4,111,734,What was the first English play to be written especially for children? ,Peter Pan ,5.251,S,139.015,1.764,0.542,0.945,3.761,608.1277964,3.22171773,7.136076923,NA
4576,104,1,2,4,112,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,1.202,W,146.068,3.911,0.552,1.207,9.684,608.1277964,2.281173345,7.136076923,1
4577,104,1,2,4,113,831,Which animal was named for what was wrongly thought to be its country of origin? ,Turkey,15.684,W,158.102,2.436,0.539,15.689,22.688,608.1277964,2.055265947,7.136076923,1
4578,104,1,2,4,114,932,Who is Rashida Jones's famous mother?,Peggy Lipton ,2.053,S,182.906,1.504,0.551,0.44,3.008,608.1277964,1.47297702,7.136076923,NA
4579,104,1,2,4,115,60,Challenger Astronaut Bruce McCandless II became Earth's first human to ever do what?,Untethered space walk,11.803,W,187.453,2.886,0.54,11.808,19.245,608.1277964,2.184921026,7.136076923,1
4580,104,1,2,4,116,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,6.176,W,208.997,3.221,0.556,6.181,13.963,608.1277964,2.727649885,7.136076923,1
4581,104,1,2,4,117,925,Who invented condensed milk in 1856? ,"Gail Borden, Jr. ",15.167,S,225.745,1.242,0.547,0.405,2.707,608.1277964,2.568237858,7.136076923,NA
4582,104,1,2,4,118,900,Which U.S. state's leading public university is the only one not to be named for the state?  ,New Jersey's Rutgers,5.713,W,231.094,3.909,0.553,5.718,14.197,608.1277964,2.400263872,7.136076923,1
4583,104,1,2,4,119,317,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,Dark Side of the Moon,19.492,W,247.758,2.597,0.545,19.498,26.649,608.1277964,1.499108875,7.136076923,1
4584,104,1,2,4,120,664,What snack food is an ingredient in the explosive dynamite?  ,Peanuts ,2.75,S,275.971,2.999,0.544,1.119,5.181,608.1277964,2.958904774,7.136076923,NA
4585,104,1,2,4,121,613,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,Mickey Finn,11.591,S,284.195,3.856,0.54,11.251,16.162,608.1277964,1.642225877,7.136076923,NA
4586,104,1,2,4,122,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,3.941,W,302.063,3.1,0.56,3.946,11.623,608.1277964,2.664939983,7.136076923,1
4587,104,1,2,4,123,724,"What was originally sold in 1965 under the name ""Chemgrass""?  ",AstroTurf ,8.049,W,316.403,2.351,0.54,8.054,14.949,608.1277964,3.667464337,7.136076923,1
4588,104,1,2,4,124,300,"Venetian painter Jacopo Robusti was better known by what name, because he was the son of a cloth dyer?",Tintoretto,16.673,S,335.107,4.176,0.554,2.509,7.755,608.1277964,1.878045056,7.136076923,NA
4589,104,1,2,4,125,406,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,The U.S. Air Force,2.632,W,344.801,3.45,0.545,2.636,10.637,608.1277964,1.584568434,7.136076923,1
4590,104,1,2,4,126,850,Which chess piece was originally called 'the elephant'? ,The bishop,12.223,W,357.086,2.061,0.547,12.228,18.86,608.1277964,1.460158515,7.136076923,1
4591,104,1,2,4,127,801,What's the only title shared by Oscar-nominated Best Picture and Oscar-nominated best Documentary feature?,Spellbound,10.305,W,377.461,3.734,0.545,10.31,18.61,608.1277964,1.470997342,7.136076923,1
4592,104,1,2,4,128,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,17.528,W,397.601,2.401,0.54,17.533,24.492,608.1277964,2.154655671,7.136076923,1
4593,104,1,2,4,129,602,What New York country club lent its name to the kind of dinner jacket first worn there in 1886?  ,Tuxedo Club ,12.689,S,424.311,4.108,0.539,0.429,5.582,608.1277964,3.646705784,7.136076923,NA
4594,104,1,2,4,130,863,Which European country was the first to produce decaffeinated coffee? ,Germany,19.415,S,433.604,2.015,0.559,1.352,4.446,608.1277964,3.806608259,7.136076923,NA
4595,104,1,2,4,131,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,7.802,S,441.944,2.187,0.538,0.533,3.777,608.1277964,2.014843046,7.136076923,NA
4596,104,1,2,4,132,966,Who was the only British Prime Minister to have been assassinated? ,Spencer Perceval ,1.759,W,447.811,1.712,0.545,1.764,8.029,608.1277964,1.97259652,7.136076923,0
4597,104,1,2,4,133,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,2.193,W,457.873,1.85,0.54,2.198,8.597,608.1277964,3.632175111,7.136076923,1
4598,104,1,2,4,134,791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,11.903,W,470.158,2.541,0.552,11.907,19.011,608.1277964,3.520010856,7.136076923,1
4599,104,1,2,4,135,376,What city has the only drive-thru post office in the world? ,Chicago,16.063,W,492.806,1.917,0.557,16.068,22.554,608.1277964,2.29026949,7.136076923,1
4600,104,1,2,4,136,364,"What bulb vegetable is traditionally worn on Saint David's Day, as it is a national symbol of Wales?",The Leek ,7.049,S,517.71,3.221,0.54,0.491,4.764,608.1277964,1.102122169,7.136076923,NA
4601,104,1,2,4,137,595,What name is given to an eagle's nest?   ,Aerie,16.048,S,523.661,1.102,0.552,0.415,2.573,608.1277964,1.501051454,7.136076923,NA
4602,104,1,2,4,138,642,What restaurant chain was the brainchild of Atari founder Nolan Bushnell? ,Chuck E. Cheese's,13.226,W,527.806,2.549,0.543,13.231,20.331,608.1277964,1.124399352,7.136076923,1
4603,104,1,2,4,139,719,What was first made by suspending paraffin in a solution of water and antifreeze? ,Lava lamp ,7.782,W,549.334,3.829,0.55,7.787,16.169,608.1277964,1.329853282,7.136076923,1
4604,104,1,2,4,140,836,Which animals are born pregnant and can give birth 10 days after being born themselves?  ,Aphids,3.096,W,566.917,3.782,0.547,3.101,11.439,608.1277964,3.261990437,7.136076923,1
4605,104,1,2,4,141,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,19.172,W,581.692,2.654,0.555,19.177,26.399,608.1277964,2.376768817,7.136076923,1
4606,103,1,1,1,1,545,What is the second oldest continuously held American sporting event?  ,Westminster Kennel Club dog show ,7.63,W,0.107,7.65,0.54,7.646,19.85,610.6851475,3.297537782,10.90296296,1
4607,103,1,1,1,2,890,Which popular treat was invented by an 11-year-old in California? ,The popsicle,5.493,W,23.34,5.872,0.546,5.499,15.935,610.6851475,3.596888078,10.90296296,1
4608,103,1,1,1,3,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,11.228,K,42.929,6.194,0.558,0.858,8.125,610.6851475,2.812109045,10.90296296,0
4609,103,1,1,1,4,751,"What was the one question Sigmund Freud said he was unable to answer, despite 30 years of research?",What do women want? ,18.425,W,53.943,3.275,0.552,18.432,26.264,610.6851475,1.474267307,10.90296296,1
4610,103,1,1,1,5,67,"Deuteranopia, or Daltonism, is one of the most common varieties of what condition?",Color blindness,8.949,W,81.756,4.823,0.543,8.955,18.326,610.6851475,1.735372383,10.90296296,1
4611,103,1,1,1,6,917,Who did Pope Gregory VII leave in the snow outside of his castle gates for three full days?  ,Holy Roman Emperor Henry IV ,11.084,W,101.88,3.531,0.548,11.09,19.178,610.6851475,2.236240746,10.90296296,0
4612,103,1,1,1,7,852,Which Constitutional Amendment deals with poll taxes? ,Twenty-fourth ,15.232,W,123.358,2.852,0.54,15.237,22.637,610.6851475,1.343305939,10.90296296,0
4613,103,1,1,1,8,286,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",Ivory Coast's ,5.222,W,147.41,7.017,0.555,5.228,16.804,610.6851475,1.939031167,10.90296296,1
4614,103,1,1,1,9,164,"In what state was the U.S.'s first ""Adopt-a-Highway"" program started?",Texas,6.719,S,166.23,2.06,0.53,6.406,9.511,610.6851475,1.898657629,10.90296296,NA
4615,103,1,1,1,10,944,Who provided the voice for cartoon character Inspector Gadget? ,Don Adams,13.588,W,177.713,1.58,0.543,13.594,19.729,610.6851475,1.282711884,10.90296296,0
4616,103,1,1,1,11,982,Whom did the Daughters of the American Revolution bar from singing at Constitution Hall in 1936?,Marian Anderson,4.967,W,198.789,7.397,0.542,4.973,16.921,610.6851475,3.465974747,10.90296296,0
4617,103,1,1,1,12,39,"Anciently, what was the job description of a ""hierodule""?",Temple Prostitute,19.378,W,219.231,3.164,0.547,19.383,27.1,610.6851475,1.483573324,10.90296296,1
4618,103,1,1,1,13,620,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",The budgerigar,4.326,K,247.896,3.882,0.547,3.941,8.875,610.6851475,1.146933971,10.90296296,0
4619,103,1,1,1,14,431,What English dynasty collapsed in the Wars of the Roses?  ,The Plantagenets,12.481,W,258.008,4.002,0.544,12.487,21.049,610.6851475,1.586426747,10.90296296,0
4620,103,1,1,1,15,428,What element must be burned out of pig iron to make steel? ,Carbon,19.26,W,280.706,5.625,0.543,19.265,29.44,610.6851475,1.205748615,10.90296296,1
4621,103,1,1,1,16,581,What Manhattan intersection was America's first traffic circle?,Columbus Circle ,5.946,K,311.41,4.048,0.548,0.923,6.033,610.6851475,3.168610992,10.90296296,1
4622,103,1,1,1,17,863,Which European country was the first to produce decaffeinated coffee? ,Germany,12.187,W,320.687,2.444,0.548,12.192,19.195,610.6851475,2.344843207,10.90296296,1
4623,103,1,1,1,18,84,Gamophobia is the fear of what?,Marriage,8.25,W,342.298,2.232,0.542,8.255,15.032,610.6851475,2.4537979,10.90296296,0
4624,103,1,1,1,19,768,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",The old-fashioned,2.125,W,359.848,3.978,0.551,2.131,10.67,610.6851475,2.487775968,10.90296296,1
4625,103,1,1,1,20,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,18.956,W,373.086,5.221,0.546,18.961,28.755,610.6851475,3.066852344,10.90296296,1
4626,103,1,1,1,21,857,Which country has the most public libraries?  ,Russia,16.02,W,404.977,1.889,0.534,16.025,22.453,610.6851475,3.989840476,10.90296296,0
4627,103,1,1,1,22,496,What is an adit?  ,A mine shaft passage,5.946,W,431.502,1.268,0.537,5.951,11.773,610.6851475,1.206501748,10.90296296,0
4628,103,1,1,1,23,88,Harry Truman was the first U.S. president of what religious persuasion? ,Southern Baptist,13.432,W,444.539,3.551,0.544,13.437,21.551,610.6851475,2.670153072,10.90296296,1
4629,103,1,1,1,24,285,"The world's first ""sister cities"" were what Spanish city and its midwestern namesake?",Toledo,3.17,W,468.825,4.385,0.546,3.175,12.125,610.6851475,2.027063023,10.90296296,0
4630,103,1,1,1,25,981,Who's the only U.S. president whose three initials spell a word? ,James A. Garfield,3.898,W,483.032,3.618,0.544,3.903,12.074,610.6851475,1.171456369,10.90296296,1
4631,103,1,1,1,26,298,"Until 1790, what was known as Jenkins Hill? ",Capitol Hill,18.425,W,496.337,2.682,0.544,18.43,25.663,610.6851475,1.622964934,10.90296296,1
4632,103,1,1,1,27,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,12.727,W,523.681,4.633,0.549,12.732,21.919,610.6851475,1.262101266,10.90296296,1
4633,103,1,1,1,28,34,Alan Shepard was scheduled to command the ill-fated Apollo 13 before switching missions with what astronaut?,Jim Lovell,8.847,W,546.931,4.479,0.552,8.851,17.89,610.6851475,2.38526985,10.90296296,0
4634,103,1,1,1,29,160,"In what nation did the woven-yarn craft of ""God's eyes"" originate? ",Mexico ,7.88,W,567.272,4.05,0.546,7.884,16.487,610.6851475,3.675574177,10.90296296,0
4635,103,1,1,1,30,819,Where is the only royal palace in the United States? ,Hawaii,14.253,W,587.497,1.849,0.541,14.258,20.665,610.6851475,2.478834603,10.90296296,1
4636,103,2,1,2,31,192,"Of the world's seven most populous islands, what's the only one not in Asia? ",Great Britain,36.055,W,0.03,7.715,8.257,36.064,48.328,602.9896457,1.431179536,16.30673913,0
4637,103,2,1,2,32,6,Project Kansas was the name for the top secret 1985 attempt to revamp what product?,Coca-Cola,10,W,49.855,3.714,4.262,10.006,18.275,602.9896457,2.301841333,16.30673913,1
4638,103,2,1,2,33,556,What islands are home to most of the world's blue-footed boobies? ,The Galapagos Islands ,0.064,W,70.514,1.845,2.407,0.07,6.491,602.9896457,1.860936945,16.30673913,0
4639,103,2,1,2,34,822,Where would you find the popular party resort of Magaluf?   ,Majorca,31.223,W,78.938,2.197,2.724,31.228,37.965,602.9896457,2.367310776,16.30673913,0
4640,103,2,1,2,35,942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,9.039,W,119.353,1.774,2.307,9.044,15.367,602.9896457,1.82867598,16.30673913,0
4641,103,2,1,2,36,445,What famous philanthropist was the only Treasury secretary ever to serve under three presidents? ,Andrew Mellon,5.34,W,136.603,3.029,3.577,5.345,12.943,602.9896457,1.71322691,16.30673913,0
4642,103,2,1,2,37,60,Challenger Astronaut Bruce McCandless II became Earth's first human to ever do what?,Untethered space walk,2.221,W,151.345,2.391,2.942,2.226,9.182,602.9896457,2.764193287,16.30673913,1
4643,103,2,1,2,38,844,"Which British novelist said, ""Fame is a powerful aphrodisiac""?",Graham Greene,0.491,W,163.362,1.653,2.206,0.496,6.709,602.9896457,2.348766942,16.30673913,0
4644,103,2,1,2,39,871,What is the only cat that cannot retract its claws? ,Cheetah,38.403,W,172.488,1.983,2.524,38.408,44.951,602.9896457,1.017538467,16.30673913,1
4645,103,2,1,2,40,497,What is an esker? ,A glacial ridge,22.957,S,218.536,1.296,1.838,8.177,10.531,602.9896457,2.915559855,16.30673913,NA
4646,103,2,1,2,41,335,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",The names of the Great Lakes ,39.024,W,232.058,2.606,3.159,39.031,46.205,602.9896457,2.506856877,16.30673913,1
4647,103,2,1,2,42,791,What's the only Best Picture Oscar winner whose title ends with an exclamation point?  ,Oliver!,1.396,W,280.847,3.905,4.446,1.401,9.852,602.9896457,1.790405507,16.30673913,1
4648,103,2,1,2,43,433,What EU nation was once led by a president and a prime minister who were identical twins? ,Poland,4.292,W,292.547,2.549,3.092,4.297,11.406,602.9896457,1.203106294,16.30673913,1
4649,103,2,1,2,44,847,Which cartoonist is famous for creating the popular image of Santa Claus? ,Thomas Nast ,10.119,W,305.216,1.983,2.524,10.125,16.654,602.9896457,2.35115239,16.30673913,0
4650,103,2,1,2,45,253,The first suburban shopping center in the U.S. was established in what city?,Kansas City ,4.012,S,324.287,1.312,1.872,0.352,2.741,602.9896457,1.527032129,16.30673913,NA
4651,103,2,1,2,46,117,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",Smoke,66.788,W,328.633,1.814,2.357,66.793,73.164,602.9896457,1.278093473,16.30673913,0
4652,103,2,1,2,47,237,"The average male spends 2,965 hours doing what over the course of his lifetime?",Shaving,10.55,W,403.145,1.678,2.24,10.555,16.804,602.9896457,2.282486117,16.30673913,1
4653,103,2,1,2,48,718,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,Radar,1.289,W,422.3,4.66,5.215,1.294,10.519,602.9896457,2.195721934,16.30673913,0
4654,103,2,1,2,49,925,Who invented condensed milk in 1856? ,"Gail Borden, Jr. ",0.774,W,435.069,1.634,2.173,0.779,6.96,602.9896457,2.736533701,16.30673913,0
4655,103,2,1,2,50,985,"Whose doghouse apparently contains a basement, a pool table, an Andrew Wyeth painting, and a Jacuzzi?",Snoopy's,9.402,W,444.83,3.513,4.078,9.408,17.489,602.9896457,3.941487172,16.30673913,1
4656,103,2,1,2,51,47,Bauxite ore is mined so it can be processed into what metal?,Aluminum,25.919,K,466.342,2.305,2.858,0.943,4.313,602.9896457,1.971953261,16.30673913,0
4657,103,2,1,2,52,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,2.567,W,472.693,3.418,3.961,2.572,10.553,602.9896457,2.716590286,16.30673913,1
4658,103,2,1,2,53,406,What current branch of the U.S. military was a corps of only 50 soldiers when World War I broke out?,The U.S. Air Force,85.292,W,486.031,3.368,3.911,85.297,93.221,602.9896457,1.97939776,16.30673913,1
4659,103,2,1,2,54,203,"One in every 2,000 babies is born with what? ",Teeth,2.083,W,581.286,1.458,2.006,2.087,8.096,602.9896457,3.077255214,16.30673913,1
4660,103,2,1,2,55,227,"The ""Mohorovicic discontinuity"" divides what two outer layers of the earth?",The crust and the mantle,5.282,K,592.518,2.97,3.51,0.931,4.947,602.9896457,1.770975154,16.30673913,0
4661,103,2,1,2,56,250,The fictional nation of Brobdingnag from Gulliver's Travels is presumed to be where?,Near Alaska,24.72,NA,599.304,NA,NA,NA,NA,602.9896457,2.049699133,16.30673913,NA
4662,103,1,1,3,57,787,What's the most populous city in the Southern Hemisphere?,Sao Paulo,12.594,W,0.028,2.378,0.547,12.599,19.529,606.4671105,1.259393599,9.213363636,1
4663,103,1,1,3,58,292,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",Thomas Hardy,19.517,W,20.888,3.159,0.552,19.522,27.251,606.4671105,2.937967224,9.213363636,1
4664,103,1,1,3,59,906,Who beat Robert Scott by a month in his expedition to the South Pole? ,Roald Amundsen ,8.831,W,51.14,4.866,0.549,8.837,18.258,606.4671105,2.773339042,9.213363636,0
4665,103,1,1,3,60,714,What unorthodox scientific belief was championed by the Universal Zetetic Society?,A flat Earth,4.219,W,72.234,2.917,0.543,4.224,11.69,606.4671105,3.258189879,9.213363636,1
4666,103,1,1,3,61,87,Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?,Genetics,4.219,W,87.243,2.027,0.547,4.224,10.804,606.4671105,1.56446383,9.213363636,1
4667,103,1,1,3,62,80,For what crime was Bruno Hauptmann executed in 1936?,Kidnapping and killing the Lindbergh baby,8.647,S,99.679,1.632,0.541,0.754,3.443,606.4671105,2.117527519,9.213363636,NA
4668,103,1,1,3,63,554,What island in Manila Bay was the site of a famous 1942 siege?  ,Corregidor,14.44,W,105.311,1.599,0.557,14.446,20.615,606.4671105,2.005550959,9.213363636,0
4669,103,1,1,3,64,210,Prime Minister Lester Pearson won the Nobel Peace Prize for defusing what world crisis?,The Suez Crisis,15.669,W,127.993,2.734,0.542,15.674,22.955,606.4671105,1.576190281,9.213363636,1
4670,103,1,1,3,65,962,Who was the last British Monarch to also be an emperor?  ,George VI,19.96,W,152.579,1.899,0.541,19.965,26.415,606.4671105,2.418910479,9.213363636,0
4671,103,1,1,3,66,200,On what namesake Asian island were the first Homo erectus fossils found? ,Java,13.526,W,181.495,3.807,0.555,13.531,21.902,606.4671105,2.728917899,9.213363636,1
4672,103,1,1,3,67,855,Which country did the Easter Bunny originate from? ,Germany,3.166,W,206.182,3,0.543,3.171,10.72,606.4671105,2.013105419,9.213363636,1
4673,103,1,1,3,68,893,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,The Discovery,7.689,W,219.035,4.763,0.552,7.694,17.021,606.4671105,3.465121185,9.213363636,0
4674,103,1,1,3,69,69,"During which war was ""The African Queen"" set?",World War I,3.894,W,239.577,2.102,0.539,3.899,10.554,606.4671105,2.900283085,9.213363636,1
4675,103,1,1,3,70,795,What's the only country to have hosted a Summer Olympics in which it didn't win a single medal?   ,Canada,15.935,W,253.099,3.692,0.554,15.94,24.192,606.4671105,2.904425777,9.213363636,1
4676,103,1,1,3,71,288,"The world's smallest park, measuring two feet in diameter, is located in what U.S. state? ",Oregon ,5.912,W,280.293,1.993,0.531,5.917,12.458,606.4671105,3.917141177,9.213363636,1
4677,103,1,1,3,72,888,Which poisonous snake smells like fresh-cut cucumbers? ,Copperhead snake,14.253,W,296.74,3.33,0.547,14.259,22.153,606.4671105,1.312784548,9.213363636,0
4678,103,1,1,3,73,576,"What late American's son, Rich, said in 2005, ""My father's name is synonymous with the word 'asterisk'?",Roger Maris,7.626,W,320.274,0.549,0.554,7.63,12.743,606.4671105,2.827159005,9.213363636,0
4679,103,1,1,3,74,661,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,Nutmeg,0.691,W,335.901,4.441,0.54,0.695,9.701,606.4671105,1.128871549,9.213363636,1
4680,103,1,1,3,75,898,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,11.276,W,346.799,1.751,0.539,11.281,17.59,606.4671105,1.372563676,9.213363636,1
4681,103,1,1,3,76,954,Who was banned from Saturday Night Live by viewer phone vote in 1982? ,Andy Kaufman,17.911,W,365.82,3.194,0.55,17.916,25.679,606.4671105,3.232965707,9.213363636,0
4682,103,1,1,3,77,130,"In 2005, Bhutan became the first country to entirely ban what?",Tobacco,8.847,W,394.803,2.468,0.541,8.851,15.868,606.4671105,3.93557463,9.213363636,1
4683,103,1,1,3,78,969,Who was the only U.S. president to also hold a patent for an invention?,Abraham Lincoln,10.916,W,414.676,2.683,0.543,10.921,18.158,606.4671105,2.193896251,9.213363636,1
4684,103,1,1,3,79,115,"In 1893, who became the first woman ever to appear on a U.S. postage stamp?",Queen Isabella I ,18.017,W,435.084,2.083,0.542,18.023,24.66,606.4671105,1.490264621,9.213363636,0
4685,103,1,1,3,80,85,Greeks consider which day of the week the unluckiest because it is the day that Constantinople fell in 1453? ,Tuesday,1.484,W,461.309,4.25,0.547,1.488,10.303,606.4671105,1.591203659,9.213363636,1
4686,103,1,1,3,81,342,What athlete acted in the movie Old Yeller? ,Chuck Connors,18.698,S,473.259,2.307,0.551,1.888,5.265,606.4671105,1.189846216,9.213363636,NA
4687,103,1,1,3,82,534,What is the only English word with three consecutive double letters?  ,Bookkeeper,10.864,W,479.778,2.372,0.552,10.869,17.807,606.4671105,2.220090622,9.213363636,1
4688,103,1,1,3,83,742,What was the game of Scrabble originally called? ,Criss-Cross ,7.34,S,499.868,1.482,0.541,0.619,3.159,606.4671105,1.300332606,9.213363636,NA
4689,103,1,1,3,84,765,What were the first modern Olympic pole vaulters' poles made of? ,Bamboo ,3.615,W,504.415,2.119,0.538,3.62,10.285,606.4671105,1.749301074,9.213363636,1
4690,103,1,1,3,85,894,Which species of snake gives birth to its young instead of laying eggs?  ,Anaconda,16.152,W,516.516,3.115,0.546,16.157,23.824,606.4671105,1.567718862,9.213363636,1
4691,103,1,1,3,86,613,What owner-bartender of Chicago's Lone Star Saloon was famous for his drug-laced drinks? ,Mickey Finn,2.049,S,541.972,1.883,0.541,1.411,4.345,606.4671105,1.636747993,9.213363636,NA
4692,103,1,1,3,87,465,What grapefruit-sized object has been reckoned to be the largest single cell on earth? ,An ostrich egg yolk ,7.83,W,548.022,4.328,0.553,7.836,16.72,606.4671105,1.965327558,9.213363636,1
4693,103,1,1,3,88,853,Which Constitutional Amendment deals with income tax? ,Sixteenth,11.339,W,566.776,1.807,0.55,11.344,17.707,606.4671105,3.00320106,9.213363636,0
4694,103,1,1,3,89,951,Who was assassinated by Carl Weiss?  ,Huey Long,8.831,W,587.552,1.799,0.541,8.836,15.183,606.4671105,3.688406054,9.213363636,0
4695,103,2,1,4,90,810,Where did Bob Dylan first play in public? ,"Gaslight Cafe, Greenwich Village",7.977,W,0.031,1.844,2.39,7.983,14.381,604.596948,3.295246554,19.66871429,1
4696,103,2,1,4,91,672,What sports term is the shortest word ever to decide the National Spelling Bee?   ,Luge,86.823,W,17.765,7.07,7.622,86.828,98.453,604.596948,1.793636916,19.66871429,1
4697,103,2,1,4,92,957,Who was sent to the electric chair on the testimony of her brother David Greenglass?,Ether Rosenberg ,4.625,S,118.067,3.232,3.777,1.838,6.134,604.596948,3.776529618,19.66871429,NA
4698,103,2,1,4,93,440,What famed TV personality wrote the screenplay for 1968's Planet of the Apes? ,Rod Serling ,77.046,W,128.046,2.061,2.607,77.051,83.678,604.596948,1.58961727,19.66871429,0
4699,103,2,1,4,94,413,What did Ross and Norris McWhirter compile as a promotional giveaway in 1955? ,The Guinness Book of World Records,0.772,W,213.372,1.863,2.407,0.778,7.194,604.596948,2.784696434,19.66871429,0
4700,103,2,1,4,95,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,5.556,W,223.451,2.776,3.309,5.561,12.877,604.596948,1.383366963,19.66871429,1
4701,103,2,1,4,96,526,What is the name of the ship that carried Captain Cook to Australia?  ,Endeavour ,24.72,W,237.775,2.252,2.791,24.725,31.53,604.596948,1.670551745,19.66871429,1
4702,103,2,1,4,97,635,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,Odor Eaters ,3.334,W,271.053,4.598,5.148,3.339,12.492,604.596948,1.717735415,19.66871429,0
4703,103,2,1,4,98,409,What did Coleco name its 1983 home computer in the hope that it would take a bite out of Apple's sales?,Adam,0.029,W,285.327,4.604,5.148,0.033,9.199,604.596948,3.681978971,19.66871429,1
4704,103,2,1,4,99,973,Who won the Nobel Peace Prize in 1964? ,Martin Luther King Jr. ,10.758,W,298.264,2.179,2.724,10.763,17.506,604.596948,1.643927095,19.66871429,1
4705,103,2,1,4,100,49,"Because his father was from Minorca, in Spain, what Civil War hero was the U.S. Navy's first Hispanic admiral?",David Farragut,84.197,S,317.468,4.471,5.014,66.928,72.456,604.596948,3.032872154,19.66871429,NA
4706,103,2,1,4,101,511,What is the deepest point of the Mariana Trench?,Challenger Deep ,1.246,W,393.017,2.802,3.36,1.252,8.614,604.596948,2.665226512,19.66871429,0
4707,103,2,1,4,102,322,What animal lives in a holt? ,An otter,27.896,S,404.349,1.59,2.139,13.21,15.861,604.596948,1.555025214,19.66871429,NA
4708,103,2,1,4,103,600,What nation is home to the only tunnel in the world longer than the Chunnel?  ,Japan ,22.012,W,421.832,3.475,4.028,22.017,30.059,604.596948,1.552096016,19.66871429,0
4709,103,2,1,4,104,500,"What is called the ""bark lion sentinel dog"" in its native Tibet?  ",Lhasa Apso,5.966,W,453.506,1.753,2.306,5.971,12.291,604.596948,1.142737195,19.66871429,1
4710,103,2,1,4,105,349,"What began as a ligature of the letters ""e"" and ""t""?",Ampersand (&),6.536,W,466.994,3.097,3.644,6.541,14.197,604.596948,1.847488387,19.66871429,0
4711,103,2,1,4,106,434,What European country is named for the dark-looking Dinaric Alps? ,Montenegro,1.567,W,483.107,2.584,3.126,1.572,8.714,604.596948,3.338261546,19.66871429,1
4712,103,2,1,4,107,670,What spice is named for the capital of French Guiana? ,Cayenne pepper ,20.383,W,495.225,2.354,2.908,20.388,27.301,604.596948,1.526359097,19.66871429,1
4713,103,2,1,4,108,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,33.82,W,524.107,2.112,2.658,33.825,40.488,604.596948,1.353445825,19.66871429,1
